ID,Lat,Lng,Bump,Distance(mi),Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Stop,Amenity,Side,Severity,timestamp
884,37.719162,-122.448273,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-02-20 09:48:12
885,37.750099,-122.39225,False,0.01,False,False,False,False,False,False,False,False,R,3,2016-11-08 18:40:04
886,37.752502,-122.403015,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-04-04 06:34:33
887,37.80771,-122.36764,False,0.037,False,False,False,False,False,False,False,False,R,2,2016-11-22 08:27:06
888,37.78368,-122.3944,False,0.0,True,False,False,False,False,False,False,False,L,3,2020-06-26 18:45:02
889,37.775038,-122.405708,False,1.3030000000000002,False,False,False,False,False,False,False,False,R,2,2020-11-17 18:34:00
890,37.746784000000005,-122.404617,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-05-31 13:37:22
891,37.813697,-122.361552,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-08-29 13:40:00
892,37.726353,-122.44599,False,0.635,False,False,True,False,False,False,False,False,R,2,2020-11-12 23:41:30.000000000
893,37.761818,-122.40586100000002,False,0.0,False,False,True,False,False,False,False,False,R,2,2016-09-15 22:37:59
894,37.80811,-122.36719,False,0.037,False,False,True,False,False,False,False,False,R,2,2016-06-01 20:40:39
895,37.77074,-122.40562,False,0.35,False,False,False,False,False,False,False,False,R,2,2017-04-11 14:28:55
896,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-05-04 07:50:47
897,37.769067,-122.409477,False,0.416,False,False,False,False,False,False,False,False,R,2,2020-12-23 18:12:30
898,37.766461,-122.40526,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-16 20:34:00
899,37.80937,-122.36581,False,2.057,False,False,False,False,False,False,False,False,R,2,2019-04-17 09:09:29
900,37.772163,-122.40663899999998,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-04-08 03:21:39
901,37.80669,-122.474869,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-19 10:18:33
902,37.76181,-122.405846,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-09-29 15:18:00
903,37.770187,-122.41877,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-06-11 05:33:37
904,37.80937,-122.36581,False,2.057,False,False,False,False,False,False,False,False,R,2,2019-07-31 12:41:36
905,37.780609000000005,-122.423729,False,0.0,False,False,False,False,False,False,False,False,L,2,2019-07-26 13:07:13
906,37.759823,-122.392258,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-02-08 15:10:58
907,37.732243,-122.432076,False,0.01,False,False,True,False,False,False,False,False,R,3,2017-01-26 20:26:10
908,37.751652,-122.391976,False,0.103,False,False,False,False,False,False,False,False,R,2,2020-12-16 02:20:00
909,37.72725,-122.40273,False,0.436,False,False,False,False,False,False,False,False,R,3,2018-12-13 15:29:35
910,37.731976,-122.415405,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-11-05 08:27:55
911,37.768914,-122.408069,False,0.3979999999999999,False,False,False,False,False,False,False,False,L,2,2020-12-10 19:13:00.000000000
912,37.78456,-122.39354,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-06-08 07:04:57
913,37.73473,-122.40638,False,0.42,False,False,False,False,False,False,False,False,R,2,2016-09-13 08:50:13
914,37.807455,-122.475654,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-08-22 21:14:15
915,37.709324,-122.467308,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-10-26 16:30:00
916,37.743958,-122.405594,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-03-01 19:39:28
917,37.787998,-122.3936,False,0.0,True,False,False,False,False,False,False,True,L,2,2020-10-15 05:49:55
918,37.77295,-122.40657,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-21 07:55:30
919,37.782074,-122.412239,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-09-21 08:20:42
920,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-10-11 16:19:00
921,37.743366,-122.396469,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-09-23 10:11:19
922,37.73275,-122.40541100000002,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-05 03:12:57
923,37.770649,-122.43438700000002,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-08-09 06:21:36
924,37.783962,-122.393127,False,0.0,True,False,False,False,False,False,False,False,R,3,2016-08-10 20:33:06
925,37.753134,-122.40282,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-20 17:53:00
926,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-04-07 10:04:17
927,37.8089,-122.36634,False,0.304,False,False,False,False,False,False,False,False,R,2,2017-09-21 07:10:45
928,37.719143,-122.448479,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-10-11 01:39:26
929,37.73235,-122.4141,False,0.535,False,False,False,False,False,False,False,False,R,2,2016-12-03 16:09:43
930,37.7374,-122.40227,False,0.407,False,False,False,False,False,False,False,False,R,2,2017-03-15 11:16:10
931,37.81053,-122.36464,False,0.0,False,False,True,False,False,False,False,False,R,1,2020-06-11 11:49:43
932,37.761818,-122.40586100000002,False,0.01,False,False,True,False,False,False,False,False,R,2,2016-10-18 18:42:23
933,37.778107,-122.401192,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-01-28 12:50:29
934,37.807072,-122.475616,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-01 01:31:45
935,37.73533,-122.40676,False,0.364,False,False,False,False,False,False,False,False,R,2,2018-08-16 15:01:21
936,37.782732,-122.395501,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-03 15:38:00
937,37.735134,-122.406822,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-11-15 09:38:01
938,37.73158,-122.42329,False,0.8859999999999999,False,False,False,False,False,False,False,False,R,3,2018-04-15 14:19:42
939,37.743958,-122.405594,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-02-24 18:36:32
940,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-11-30 05:50:13
941,37.74446,-122.40528,False,0.573,False,False,False,False,False,False,False,False,R,2,2019-02-06 17:38:13
942,37.719101,-122.399734,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-11-12 22:08:16
943,37.784248,-122.417732,False,0.0,False,False,False,False,False,False,False,True,L,2,2017-10-10 19:21:40
944,37.731976,-122.415405,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-27 08:44:33
945,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-03-20 11:02:33
946,37.813697,-122.361552,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-11-05 17:49:00
947,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2017-08-05 21:47:04
948,37.803942,-122.426734,False,0.0,True,False,False,False,False,False,False,False,L,2,2019-10-31 14:37:00
949,37.711311,-122.395523,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-07-04 19:37:13
950,37.813098,-122.36171000000002,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-03 18:20:00
951,37.784288,-122.393194,False,0.128,False,False,False,False,False,False,False,False,R,2,2020-11-13 15:15:00
952,37.743958,-122.405594,False,0.0,False,False,False,False,False,False,False,False,R,2,2017-10-04 10:40:15
953,37.779024,-122.401847,False,0.0,False,False,False,False,False,False,False,True,R,2,2019-11-10 14:31:00
954,37.750228,-122.392204,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-14 18:11:00
955,37.808273,-122.367004,False,0.0,False,False,True,False,False,False,True,False,R,3,2020-07-24 17:54:09
956,37.77266,-122.40677,False,0.236,True,False,True,False,False,False,False,False,R,3,2019-03-24 18:07:41
957,37.760359,-122.406283,False,0.061,False,False,False,False,False,False,False,False,R,2,2016-04-18 06:51:53
958,37.732655,-122.384308,False,0.0,True,False,False,False,False,False,True,False,L,2,2018-05-17 08:15:41
959,37.73188,-122.434723,False,0.0,False,False,False,False,False,False,False,False,L,3,2019-02-22 08:45:04
960,37.727306,-122.402786,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-11-19 18:23:02
961,37.7374,-122.40227,False,0.601,False,False,False,False,False,False,False,False,R,2,2019-01-24 18:07:31
962,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-11-27 09:17:36
963,37.774315,-122.406342,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-01-30 20:29:59
964,37.753134,-122.40282,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-03 19:47:00
965,37.768187,-122.405977,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-03 19:02:21
966,37.752502,-122.403015,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-01-15 10:20:02
967,37.709324,-122.467308,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-07-26 12:30:54
968,37.782732,-122.395501,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-16 13:38:00
969,37.740066,-122.407899,False,0.396,False,False,False,False,False,False,False,False,R,2,2018-09-11 05:15:24
970,37.785542,-122.39138,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-06-08 13:51:21
971,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-12-15 19:08:03
972,37.753132,-122.402832,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-11-16 19:58:38
973,37.714134,-122.451393,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-12-12 07:50:14
974,37.786995000000005,-122.38987,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-04-30 03:18:57
975,37.743949,-122.405578,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-26 08:29:00
976,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2017-11-08 18:50:20
977,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-12-16 15:25:00
978,37.78433,-122.39316,False,0.141,False,False,False,False,False,False,False,False,R,2,2019-05-06 10:49:16
979,37.734567,-122.475018,False,0.0,True,False,False,False,False,False,False,False,R,2,2020-03-10 06:41:00
980,37.80752,-122.47605,False,0.0409999999999999,False,False,False,False,False,False,False,False,R,2,2020-06-18 11:02:58
981,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-11-23 22:34:41
982,37.774077,-122.422421,False,0.0,False,False,False,False,False,False,False,False,L,2,2020-01-01 00:48:00
983,37.740299,-122.40786,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-10-05 15:52:18
984,37.76624,-122.40526,False,0.023,False,False,False,False,False,False,False,False,R,2,2020-05-12 15:18:00
985,37.78606,-122.3909,False,0.039,False,False,True,False,False,False,False,False,R,2,2016-03-24 08:51:16
986,37.731979,-122.41541,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-14 14:20:00
987,37.767408,-122.395535,False,0.036,False,False,False,False,True,False,False,False,R,2,2020-12-17 12:01:00
988,37.729954,-122.439507,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-08-30 03:26:20
989,37.75254,-122.40301,False,0.37,False,False,True,False,False,False,False,False,R,2,2017-12-01 17:04:08
990,37.76409,-122.392617,False,0.002,True,False,False,False,False,False,False,False,R,2,2016-08-26 15:49:24
991,37.773434,-122.408096,False,0.01,True,False,False,False,False,False,False,False,L,2,2016-10-17 11:42:08
992,37.769669,-122.41613,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-09-09 00:46:07
993,37.794417,-122.400215,False,0.036,True,False,False,False,False,False,False,False,L,2,2017-12-23 23:22:35
994,37.732208,-122.414513,False,0.0,False,False,True,False,False,False,False,False,R,3,2018-03-16 12:45:30
995,37.739859,-122.42406,False,0.0,True,True,False,False,True,False,True,False,R,2,2016-11-03 19:45:09
996,37.780518,-122.39808700000002,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-10-04 21:37:16
997,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-10-29 17:45:00
998,37.778069,-122.401993,False,0.01,False,False,False,False,False,False,False,False,R,3,2017-01-15 02:26:09
999,37.786995000000005,-122.38987,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-11-07 05:51:39
1000,37.74497,-122.40521,False,0.0,False,False,True,False,False,False,False,False,R,3,2020-04-30 16:59:48
1001,37.775979,-122.404821,False,0.288,False,False,True,False,False,False,False,False,R,2,2019-06-24 12:43:28
1002,37.724007,-122.401474,False,0.01,False,False,True,False,False,False,False,False,R,2,2016-11-09 16:03:12
1003,37.714653000000006,-122.397568,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-08-08 16:13:18
1004,37.785172,-122.391829,False,0.032,False,False,False,False,False,False,False,False,R,2,2020-12-23 22:54:00
1005,37.734636,-122.406331,False,0.3,False,False,False,False,False,False,False,False,R,2,2020-11-11 16:47:00
1006,37.80715,-122.47567,False,0.008,False,False,False,False,False,False,False,False,R,2,2016-09-07 15:24:13
1007,37.75249,-122.40303,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-03 17:38:30
1008,37.761879,-122.406029,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-02-27 08:36:15
1009,37.808495,-122.367325,False,0.0,False,False,False,False,False,False,True,False,R,2,2020-10-13 03:59:19
1010,37.76905,-122.40925,False,0.228,False,False,False,False,False,False,False,False,L,2,2016-05-29 06:01:12
1011,37.766461,-122.40526,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-01 00:10:00
1012,37.76646,-122.405273,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-01-08 17:28:07
1013,37.75254,-122.40301,False,0.37,False,False,True,False,False,False,False,False,R,2,2016-10-14 12:08:52
1014,37.771915,-122.423416,False,0.0,True,False,False,False,True,False,False,False,R,2,2019-12-22 06:48:27
1015,37.726318,-122.44603700000002,False,0.0,False,False,True,False,False,False,False,False,R,3,2016-06-27 19:51:11
1016,37.774773,-122.401019,False,0.0,False,False,False,False,False,False,False,True,L,2,2020-02-16 13:08:00
1017,37.727813,-122.40291100000002,False,0.29,False,False,False,False,False,False,False,False,R,2,2019-01-30 16:43:19
1018,37.732166,-122.430733,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-01-27 07:22:38
1019,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-07-27 00:04:58
1020,37.754331,-122.403139,False,0.095,False,False,False,False,False,False,False,False,R,2,2017-12-20 09:21:37
1021,37.7251,-122.40167,False,0.481,False,False,True,False,False,False,False,False,R,2,2019-07-09 11:48:23
1022,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-07-26 02:40:24
1023,37.72578,-122.446205,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-03-12 17:43:22
1024,37.766238,-122.40526,False,0.963,False,False,False,False,False,False,False,False,R,2,2019-08-14 09:22:41
1025,37.71403,-122.45152,False,0.8140000000000001,False,False,False,False,False,False,False,False,R,2,2019-02-26 10:14:16
1026,37.773888,-122.40638,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-06-02 08:25:42
1027,37.784858,-122.392571,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-01-13 00:48:00
1028,37.743949,-122.405578,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-17 20:30:00
1029,37.709324,-122.467308,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-08-07 16:16:58
1030,37.765283,-122.404835,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-20 23:27:00
1031,37.77295,-122.40657,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-04 15:14:30
1032,37.732292,-122.414909,False,0.01,False,False,True,False,False,False,False,False,R,3,2017-03-24 18:01:50
1033,37.753132,-122.402833,False,0.8440000000000001,False,False,False,False,False,False,False,False,R,2,2020-11-21 13:27:00
1034,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-05-08 05:55:16
1035,37.740299,-122.407845,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-03-23 15:47:40
1036,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-07-17 18:50:00
1037,37.729939,-122.43998,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-12-20 11:10:24
1038,37.751148,-122.403259,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-12-02 18:26:50
1039,37.77606,-122.4025,False,0.033,False,False,False,False,False,False,False,True,L,2,2018-11-08 07:59:13
1040,37.74497,-122.40521,False,0.0,False,False,True,False,False,False,False,False,R,1,2020-05-01 06:18:47
1041,37.786991,-122.389854,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-10-04 05:23:25
1042,37.751789,-122.403085,False,0.318,False,False,False,False,False,False,False,False,R,2,2016-08-24 17:56:52
1043,37.726040000000005,-122.44624,False,0.05,False,False,False,False,False,False,False,False,R,2,2017-01-20 04:37:51
1044,37.73007,-122.43918,False,0.405,False,False,False,False,False,False,False,False,R,2,2019-04-15 16:49:14
1045,37.711311,-122.395523,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-08-16 05:49:36
1046,37.709156,-122.471232,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-04-09 18:09:00
1047,37.81053,-122.36464,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-04-06 15:08:26
1048,37.729954,-122.439507,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-10-20 16:55:04
1049,37.766317,-122.405257,False,1.545,False,False,False,False,False,False,False,False,R,2,2020-12-14 18:51:30
1050,37.76095,-122.40623,False,0.075,False,False,False,False,False,False,False,False,R,3,2020-05-18 19:18:28
1051,37.80937,-122.36581,False,2.057,False,False,False,False,False,False,False,False,R,2,2019-06-04 13:47:37
1052,37.74491,-122.40505,False,0.0,False,False,True,False,False,False,False,False,R,1,2020-05-20 09:30:52
1053,37.731983,-122.415413,False,0.0,False,False,False,False,False,False,False,False,R,3,2016-08-16 11:51:01
1054,37.80827,-122.36701,False,0.0,False,False,True,False,False,False,True,False,R,2,2020-03-13 14:05:00
1055,37.785542,-122.39138,False,0.0,False,False,True,False,False,False,False,False,R,3,2018-06-30 12:07:48
1056,37.731361,-122.423836,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-13 08:24:23
1057,37.772369,-122.398117,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-10-08 19:02:28
1058,37.813697,-122.361552,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-09-22 11:57:00
1059,37.773758,-122.408524,False,0.0,True,False,False,False,False,False,False,False,R,2,2017-06-27 05:35:33
1060,37.784538,-122.392532,False,0.8199999928470001,True,False,False,False,False,False,False,False,R,4,2020-11-09 20:51:33
1061,37.78699,-122.389859,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-02-05 16:58:00
1062,37.736832,-122.408835,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-07 21:49:00
1063,37.760109,-122.421402,False,0.0,False,False,False,False,False,False,False,True,R,2,2020-06-17 09:28:26
1064,37.743961,-122.405602,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-29 20:18:43
1065,37.77301,-122.406349,False,0.0,False,False,False,False,False,False,False,False,L,3,2019-03-17 01:46:22
1066,37.743958,-122.405594,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-12-05 21:38:50
1067,37.726304,-122.446015,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-11 18:11:00
1068,37.769115,-122.405151,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-09-10 17:38:31
1069,37.744511,-122.426727,False,0.0,True,False,False,False,True,False,True,False,R,2,2019-04-09 08:26:21
1070,37.807153,-122.475694,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-09-02 16:44:00
1071,37.785686,-122.393295,False,0.0,True,False,False,False,False,False,False,False,L,3,2020-01-24 19:03:28
1072,37.73308,-122.40561,False,0.131,False,False,True,False,False,False,False,False,R,3,2018-11-23 08:51:50
1073,37.80417,-122.472298,False,0.0,False,False,True,False,False,False,False,False,R,2,2020-02-01 17:37:00
1074,37.75983,-122.39226,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-17 13:25:00
1075,37.773811,-122.406143,False,0.300000011921,False,False,False,False,False,False,False,False,R,2,2020-09-03 16:33:17
1076,37.786522,-122.395966,False,1.5800000429199998,False,False,False,False,False,False,False,False,L,3,2018-02-04 01:40:05
1077,37.7855,-122.39182,False,0.698,False,False,False,False,False,False,False,False,R,2,2018-09-12 07:09:24
1078,37.772957,-122.406815,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-01-05 19:29:27
1079,37.76966,-122.41729,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-07-20 19:51:28
1080,37.761981,-122.405966,False,0.024,False,False,True,False,False,False,False,False,R,2,2017-02-09 14:20:10
1081,37.810535,-122.364639,False,5.75,False,False,True,False,False,False,False,False,R,2,2017-10-09 08:58:34
1082,37.77188,-122.42346,False,0.0,True,False,False,False,True,False,False,False,R,2,2018-06-13 08:44:59
1083,37.723869,-122.447044,False,0.7599999904629999,False,False,False,False,False,False,False,False,R,3,2017-10-26 16:25:26
1084,37.721113,-122.400344,False,0.002,False,False,False,False,False,False,False,False,R,2,2016-06-07 17:18:35
1085,37.775979,-122.404821,False,0.288,False,False,True,False,False,False,False,False,R,2,2019-06-24 14:14:59
1086,37.800373,-122.447121,False,0.0,True,False,False,False,False,False,False,False,R,2,2018-06-25 00:54:48
1087,37.785542,-122.39138,False,0.01,False,False,True,False,False,False,False,False,R,3,2016-12-30 05:45:30
1088,37.734234,-122.410667,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-05-14 14:29:50
1089,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2016-08-18 16:16:56
1090,37.73137,-122.42359,False,0.442,False,False,False,False,False,False,False,False,R,2,2017-02-21 19:55:44
1091,37.770187,-122.419144,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-11-04 14:25:22
1092,37.74392,-122.40563,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-10-30 15:35:00
1093,37.764506,-122.404864,False,0.0,False,False,True,False,False,False,False,False,R,2,2017-07-06 17:13:48
1094,37.784985,-122.392754,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-06-28 18:28:25
1095,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-10-30 13:08:25
1096,37.733498,-122.412124,False,0.173,False,False,False,False,False,False,False,False,R,2,2020-12-01 22:51:00
1097,37.773323,-122.40654,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-04-25 07:51:39
1098,37.807072,-122.475616,False,0.01,False,False,False,False,False,False,False,False,R,2,2017-03-11 21:07:25
1099,37.761818,-122.405869,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-02-13 07:09:11
1100,37.771915,-122.423416,False,0.0,True,False,False,False,True,False,False,False,R,2,2019-05-10 09:16:55
1101,37.774399,-122.406204,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-03-10 04:10:52
1102,37.74496,-122.40522,False,0.0,False,False,True,False,False,False,False,False,R,1,2020-05-12 15:24:15
1103,37.781956,-122.420639,False,0.0,True,False,False,False,False,False,False,True,R,2,2018-02-26 04:51:37
1104,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-05-05 05:21:36
1105,37.768914,-122.408069,False,0.34,False,False,False,False,False,False,False,False,L,2,2020-11-06 16:19:30
1106,37.776013,-122.404777,False,0.0,False,False,False,False,False,False,False,False,R,2,2016-09-13 16:44:01
1107,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-09-06 06:50:36
1108,37.732167,-122.430731,False,0.005,False,False,False,False,False,False,False,False,R,2,2019-09-30 09:05:00
1109,37.80771,-122.36764,False,0.037,False,False,False,False,False,False,False,False,R,3,2018-08-07 17:45:00
1110,37.772957,-122.406815,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-04-11 00:02:27
1111,37.76041,-122.40648,False,0.0,False,False,False,False,False,False,False,False,R,4,2020-06-09 06:16:59
1112,37.712086,-122.453529,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-05-24 07:57:32
1113,37.773745,-122.408515,False,0.0,True,False,False,False,False,False,False,False,R,2,2020-01-25 13:17:00
1114,37.813961,-122.36113,False,2.19000005722,False,False,True,False,False,False,False,False,R,2,2020-11-10 12:26:33
1115,37.739975,-122.408096,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-08-02 16:43:12
1116,37.782764,-122.395538,False,0.0,False,False,False,False,False,False,False,False,R,3,2020-10-12 17:14:00
1117,37.752502,-122.403008,False,0.0,False,False,True,False,False,False,False,False,R,2,2018-04-30 05:24:06
1118,37.778069,-122.401993,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-10-10 05:30:01
1119,37.784985,-122.392754,False,0.0,False,False,False,False,False,False,False,False,R,3,2017-09-20 17:42:14
1120,37.73229,-122.41491,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-10-10 11:29:30
1121,37.743949,-122.405578,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-18 11:32:00
1122,37.811178000000005,-122.364005,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-12-19 18:45:00
1123,37.768948,-122.406372,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-03-17 06:54:53
1124,37.763538,-122.392906,False,0.0,False,False,True,False,False,False,False,False,R,3,2019-01-15 13:27:19
1125,37.784985,-122.392754,False,0.0,False,False,False,False,False,False,False,False,R,3,2018-04-19 17:11:48
1126,37.808498,-122.366852,False,0.0,False,False,False,False,False,False,True,False,R,3,2018-09-29 09:03:52
1127,37.76197,-122.40578,False,0.069,False,False,True,False,False,False,False,False,R,2,2017-01-18 12:54:58
1128,37.773745,-122.408515,False,0.0,True,False,False,False,False,False,False,False,R,2,2020-02-06 10:34:00
1129,37.808498,-122.366852,False,0.01,False,False,False,False,False,False,True,False,R,3,2016-06-01 02:25:26
1130,37.732235,-122.432073,False,0.0,False,False,True,False,False,False,False,False,R,2,2019-12-12 17:49:00
1131,37.735096,-122.407829,False,0.0,False,False,False,False,False,False,False,False,R,3,2019-12-04 18:03:56
1132,37.708817,-122.395195,False,0.0,False,False,False,False,False,False,False,False,R,2,2018-03-30 12:20:27
1133,37.74292,-122.397,False,0.0,False,False,False,False,False,False,False,False,R,2,2020-03-23 09:22:33
1134,37.63275,-122.40273,False,0.611,False,False,False,False,False,False,False,False,R,2,2018-05-25 14:59:28
1135,37.756107,-122.392464,False,0.01,False,False,True,False,False,False,False,False,R,3,2016-10-30 14:20:17
1136,37.71951,-122.44822,False,0.119,False,False,False,False,False,False,False,False,R,3,2018-06-13 18:31:29
1137,37.77332,-122.40654,False,0.311,False,False,False,False,False,False,False,False,R,3,2018-07-25 13:54:02
1138,37.788795,-122.394572,False,0.042,True,False,False,False,False,False,False,True,L,2,2020-11-23 06:02:00
1139,37.727627000000005,-122.402573,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-01-31 19:26:40
1140,37.808253,-122.366974,False,0.0,False,False,True,False,False,False,True,False,R,2,2019-12-19 19:41:00
1141,37.724,-122.44703,False,0.098,False,False,False,False,False,False,False,False,R,2,2019-05-22 08:26:14
1142,37.733212,-122.407326,False,0.0,False,False,False,False,False,False,False,False,R,2,2019-08-16 13:39:18
1143,37.769375,-122.405533,False,0.01,False,False,False,False,False,False,False,False,R,2,2016-05-29 09:21:53
1144,37.808273,-122.367004,False,0.0,False,False,True,False,False,False,True,False,R,3,2019-10-02 08:52:46
1145,37.80821,-122.47655,False,1.631,False,False,False,False,False,False,False,False,R,2,2017-06-23 07:38:51
